138,1.0,0.0,5,8	100007,100002,100038,100012,100038,100038	100168,100038
138,1.0,0.0,1,3	100012	100168,100027
138,1.0,0.05346993117454586,9,13	100002,100038,100038,100002,100223,100038,100002,100223,100038,100012,100223,100007	100002
138,1.0,0.0,9,13	100002,100223,100223,100223,100038,100223,100002,100038,100002,100007,100223	100223,100002
138,1.0,0.0,10,16	100002,100038,100002,100002,100017,100007,100002,100027,100002,100038,100012,100002,100002,100038	100168,100027
138,1.0,0.0,8,13	100038,100038,100002,100007,100002,100007,100012,100027,100011,100164,100010	100168,100002
138,1.0,0.04589958253413066,8,12	100002,100038,100223,100002,100007,100223,100002,100223,100014,100002,100002	100223
138,1.0,0.0381974500733386,5,6	100002,100002,100002,100223,100223	100223
138,1.0,0.06100959043213359,7,11	100223,100223,100002,100223,100007,100223,100223,100007,100081,100223	100007
138,1.0,0.0,9,12	100007,100002,100223,100223,100223,100214,100223,100223,100002,100038,100002	100007
138,1.0,0.06303057655421415,7,8	100223,100038,100223,100223,100223,100223,100007	100012
209,0.5449157829070492,0.0,0,1		100269
209,0.5449157829070492,0.10176057768250028,2,7	100012,100007,100007,100021,100085,100030	100023
215,0.002495321272613849,0.0,2,6	100130,100056	100031,100059,100044,100011
215,0.002495321272613849,0.0,0,2		100007,100056
215,0.002495321272613849,0.0,0,3		100024,100079,100300
18,0.10948222083593262,0.13605415773440144,4,7	100002,100011,100013,100038,100038,100038	100002
209,0.5449157829070492,0.027094211892135844,3,4	100012,100012,100056	100056
209,0.5449157829070492,0.03369423445785851,2,6	100012,100011	100056,100007,100010,100013
209,0.5449157829070492,0.06482590544962202,1,2	100019	100012
209,0.5449157829070492,0.028525781338147354,3,5	100012,100285,100010,100056	100056
273,0.07423580786026202,0.0,1,3	100056	100013,100031
273,0.07423580786026202,0.06887780661175674,0,1		100056
273,0.07423580786026202,0.043232314114859526,0,2		100013,100034
273,0.07423580786026202,0.0,0,1		100299
273,0.07423580786026202,0.06774410470495318,0,4		100056,100034,100013,100023
99,0.00031191515907673113,0.0,2,4	100056,100027,100159	100012
112,0.005926388022457892,0.0,0,1		100019
163,0.0018714909544603868,0.0,0,1		100056
163,0.0018714909544603868,0.0,1,2	100056	100027
147,0.0034310667498440423,0.07240166986347737,3,4	100011,100054,100007	100012
117,0.0028072364316905803,0.09201850389258716,5,9	100007,100035,100011,100065,100007,100035,100056,100056	100056
273,0.07423580786026202,0.07932663883560871,3,6	100017,100056,100012,100031,100056	100011
273,0.07423580786026202,0.07354439805934786,4,5	100011,100032,100007,100005	100120
209,0.5449157829070492,0.08738982285907707,6,9	100026,100007,100031,100039,100019,100017,100012,100056	100056
135,0.0031191515907673115,0.0,0,1		100032
209,0.5449157829070492,0.0,1,2	100056	100056
18,0.10948222083593262,0.028702696603858737,1,2	100007	100056
209,0.5449157829070492,0.06972988829967279,3,5	100024,100031,100007,100024	100063
18,0.10948222083593262,0.0,1,4	100056	100056,100038,100190
18,0.10948222083593262,0.11268690059799165,1,5	100011,100013,100038	100013,100038
209,0.5449157829070492,0.10635315355974274,4,6	100035,100031,100056,100044,100012	100056
138,1.0,0.05613539433600361,5,11	100168,100027,100304,100168,100159,100038,100168,100002,100038,100038	100168
138,1.0,0.1266767460227914,8,13	100007,100010,100069,100027,100260,100112,100038,100069,100069,100027,100146,100012	100223
209,0.5449157829070492,0.06457677987137538,0,1		100032
33,0.0034310667498440423,0.06270472751889879,2,8	100007,100013	100024,100168,100044,100030,100226,100007
33,0.0034310667498440423,0.04748279363646621,3,7	100101,100013,100141	100056,100021,100044,100011
33,0.0034310667498440423,0.062182105381924854,5,10	100007,100012,100278,100024,100013,100026,100051,100021,100044	100056
33,0.0034310667498440423,0.04169242920004513,2,5	100010,100031	100056,100007,100011
36,0.14098565190268247,0.04264831321223062,1,2	100012	100031
36,0.14098565190268247,0.0,1,2	100031	100012
36,0.14098565190268247,0.0493449170709692,1,2	100007	100056
36,0.14098565190268247,0.0,0,1		100012
209,0.5449157829070492,0.09052284779420061,9,14	100012,100034,100073,100044,100007,100056,100253,100026,100043,100094,100036,100041,100056	100056
209,0.5449157829070492,0.06568430553988491,4,10	100034,100073,100008,100094,100047,100008	100044,100021,100259,100056
272,0.11353711790393013,0.03408958591898906,1,3	100056	100035,100036
272,0.11353711790393013,0.04606476362405506,1,2	100012	100056
272,0.11353711790393013,0.0,1,2	100024	100056
272,0.11353711790393013,0.0,0,1		100031
272,0.11353711790393013,0.05753356651246756,1,2	100120	100024
272,0.11353711790393013,0.05575358230847343,1,2	100031	100056
272,0.11353711790393013,0.0,1,7	100286,100158,100135,100099,100065,100064	100012
272,0.11353711790393013,0.029460002256572266,0,2		100031,100039
272,0.11353711790393013,0.06661220805596299,1,2	100002	100007
272,0.11353711790393013,0.0,0,1		100024
272,0.11353711790393013,0.059636691865056976,1,4	100026,100023	100234,100002
272,0.11353711790393013,0.07665034412727068,0,1		100117
272,0.11353711790393013,0.0,0,1		100007
272,0.11353711790393013,0.0,0,2		100010,100007
272,0.11353711790393013,0.04548978901049306,0,1		100034
272,0.11353711790393013,0.07677851743202076,3,5	100031,100007,100011,100056	100056
272,0.11353711790393013,0.036516755049080446,1,2	100011	100175
46,0.11603243917654397,0.048087555003949005,0,1		100010
46,0.11603243917654397,0.018217759223739142,0,1		100019
209,0.5449157829070492,0.07296761818797247,1,4	100011	100007,100056,100013
209,0.5449157829070492,0.0,0,2		100017,100007
46,0.11603243917654397,0.14133273158072887,10,21	100007,100011,100012,100007,100007,100063,100251,100023,100026,100045,100025,100124,100031,100056,100046,100026,100045,100052,100166,100056	100185
138,1.0,0.07593094888863816,1,7	100168,100282,100027	100168,100027,100038,100002
138,1.0,0.09676452668396705,5,9	100002,100068,100227,100027,100253,100027	100168,100027,100002
138,1.0,0.022587385761028998,0,1		100012
209,0.5449157829070492,0.0,1,3	100056,100028	100012
209,0.5449157829070492,0.06903486404152093,2,7	100290,100059,100269,100056,100007,100010	100056
138,1.0,0.02552815073902742,9,14	100002,100002,100038,100038,100027,100168,100038,100118,100079,100038,100002,100038	100168,100010
138,1.0,0.0,0,2		100223,100027
138,1.0,0.0,3,6	100027,100059,100285,100038	100027,100168
138,1.0,0.10763217872052352,11,17	100002,100002,100002,100002,100168,100017,100027,100253,100012,100038,100002,100168,100027,100002,100038	100290,100059
138,1.0,0.0,1,3	100223	100012,100002
138,1.0,0.1027426379329798,4,8	100038,100038,100038,100017,100027,100038	100168,100027
138,1.0,0.0,4,7	100007,100223,100223,100078,100054,100223	100269
138,1.0,0.11077152205799391,6,12	100038,100168,100038,100027,100253,100253,100038,100012,100168,100027,100038	100007
138,1.0,0.0,4,5	100223,100223,100223,100007	100223
138,1.0,0.10762134717364323,6,8	100002,100002,100137,100038,100010,100027,100012	100010
138,1.0,0.06581067358682162,4,9	100168,100017,100253,100168,100290,100059	100168,100027,100002
138,1.0,0.0,3,11	100002,100168,100012,100038,100112,100137	100168,100027,100007,100017,100002
138,1.0,0.040166986347737785,2,3	100038,100038	100038
138,1.0,0.0,5,10	100055,100109,100241,100223,100223,100038,100007,100081,100002	100007
138,1.0,0.11665666252961751,10,16	100002,100002,100061,100168,100038,100017,100061,100038,100002,100012,100002,100038,100002,100010	100007,100027
138,1.0,0.08793501071871827,5,9	100002,100027,100010,100017,100002,100002,100007	100168,100027
138,1.0,0.08462326526006995,8,10	100061,100002,100017,100002,100017,100002,100038,100002,100027	100002
209,0.5449157829070492,0.014976418819812704,0,1		100056
138,1.0,0.0,6,8	100223,100223,100223,100079,100223,100007,100017	100290
138,1.0,0.06874060701793976,7,9	100007,100223,100223,100007,100223,100223,100223,100002	100223
138,1.0,0.11208213923050886,8,13	100038,100168,100252,100168,100027,100038,100168,100002,100061,100017,100038,100010	100038
138,1.0,0.08984768137199593,5,6	100223,100223,100223,100007,100223	100002
138,1.0,0.08427214261536725,10,17	100038,100012,100002,100282,100038,100027,100038,100002,100002,100168,100017,100002,100002,100290,100059,100168	100002
138,1.0,0.013579149272255444,1,5	100010	100007,100146,100179,100109
138,1.0,0.0,3,7	100002,100012,100027,100002,100010	100290,100059
138,1.0,0.0,4,5	100223,100223,100007,100223	100002
138,1.0,0.08727338373011395,8,14	100038,100061,100253,100038,100168,100002,100168,100027,100002,100168,100007,100010	100168,100002
138,1.0,0.017918989055624505,1,3	100002,100012	100108
138,1.0,0.0,6,8	100223,100012,100223,100223,100007,100223	100290,100059
138,1.0,0.0,10,16	100223,100212,100007,100223,100223,100223,100078,100223,100146,100110,100109,100066,100010,100290	100223,100002
138,1.0,0.01793523637594494,1,2	100002	100012
138,1.0,0.0,2,4	100223,100223	100223,100002
138,1.0,0.022854563917409455,0,1		100007
138,1.0,0.10981563804580842,3,8	100168,100017,100027,100012,100059,100290	100168,100002
138,1.0,0.0,4,6	100223,100223,100007,100078,100002	100002
138,1.0,0.0,3,6	100223,100089,100223,100223	100007,100038
138,1.0,0.1401105720410696,8,12	100007,100146,100223,100223,100223,100007,100223,100007,100081,100223	100002,100138
138,1.0,0.0,5,9	100223,100223,100002,100138,100223,100007,100223	100054,100010
138,1.0,0.12839354620331717,5,8	100007,100002,100223,100223,100223,100223	100223,100146
138,1.0,0.06526458309827372,1,3	100002	100007,100002
138,1.0,0.0,0,1		100168
138,1.0,0.0,5,8	100002,100223,100007,100223,100112,100002	100223,100007
138,1.0,0.02010605889653616,2,4	100002,100168	100002,100038
138,1.0,0.0,1,3	100007,100010	100012
138,1.0,0.0,3,5	100223,100002,100223,100002	100007
138,1.0,0.01700643123096017,3,5	100002,100002,100038,100285	100007
138,1.0,0.1120965812930159,9,12	100038,100038,100038,100012,100038,100038,100038,100191,100168,100027,100002	100168
138,1.0,0.0,4,7	100223,100007,100223,100223,100223	100223,100002
138,1.0,0.1172135845650457,6,9	100223,100007,100223,100223,100012,100223,100223,100002	100079
138,1.0,0.0074042649215841135,2,3	100053,100012	100311
138,1.0,0.07756199932302832,14,23	100002,100038,100038,100038,100038,100168,100002,100253,100027,100002,100038,100002,100017,100168,100038,100027,100282,100038,100002,100038,100038,100027	100168
138,1.0,0.08482455150626199,10,13	100168,100038,100002,100038,100027,100253,100002,100002,100038,100290,100164,100002	100007
138,1.0,0.06209184249125578,0,1		100002
138,1.0,0.11181315581631501,8,18	100002,100002,100002,100002,100061,100027,100038,100253,100038,100002,100002,100038,100059,100290,100002	100007,100168,100027
138,1.0,0.10041295272481102,10,13	100007,100002,100002,100168,100002,100168,100027,100038,100038,100007,100118,100002	100168
138,1.0,0.18556245063748167,6,12	100002,100002,100038,100017,100002,100002,100002,100038,100078	100290,100059,100038
138,1.0,0.0,5,9	100223,100223,100007,100223,100002,100223,100012	100007,100038
138,1.0,0.0,1,5	100012	100007,100027,100168,100021
138,1.0,0.0,0,1		100038
138,1.0,0.0901924856143518,6,8	100223,100223,100002,100223,100223,100007	100223,100146
138,1.0,0.08745752002707886,5,9	100038,100038,100007,100038,100038,100038	100168,100027,100002
138,1.0,0.10937154462371658,7,11	100002,100038,100027,100002,100002,100017,100168,100027,100038,100010	100007
138,1.0,0.03321403587949904,5,6	100223,100223,100223,100007,100012	100002
138,1.0,0.09816089360261762,10,19	100002,100007,100168,100027,100168,100038,100002,100010,100027,100002,100002,100038,100079,100038,100002,100224,100038,100002	100038
138,1.0,0.08427123998646056,7,10	100002,100168,100038,100027,100002,100081,100253,100038,100002	100002
138,1.0,0.07715581631501749,2,3	100223,100223	100007
138,1.0,0.10054563917409455,4,9	100017,100010,100002,100012,100027,100017,100002,100038	100079
138,1.0,0.12174568430553989,13,18	100002,100038,100002,100038,100038,100002,100038,100002,100038,100168,100017,100081,100027,100168,100081,100059,100012	100146
138,1.0,0.0,2,5	100059,100290,100027,100012	100007
138,1.0,0.02164774906916394,2,5	100017,100012	100053,100223,100296
138,1.0,0.08642671781563804,5,8	100002,100223,100223,100012,100010,100223,100146	100010
138,1.0,0.09415502651472413,6,19	100027,100282,100282,100027,100168,100133,100010,100079,100027,100168,100191,100186,100133,100290,100002,100038,100059,100010	100038
138,1.0,0.09613178382037685,5,12	100038,100038,100002,100168,100017,100002,100027,100168,100027,100002	100168,100002
138,1.0,0.0,3,4	100223,100223,100007	100223
138,1.0,0.0,5,8	100223,100012,100223,100223,100223,100081,100002	100223
138,1.0,0.0,2,3	100223,100223	100081
138,1.0,0.1033663545075031,4,7	100002,100077,100168,100038,100038	100027,100253
138,1.0,0.06894640640866524,4,7	100168,100027,100168,100010,100034,100010	100027
138,1.0,0.08969242920004514,5,11	100002,100002,100038,100168,100168,100027,100012,100038,100002	100168,100027
138,1.0,0.07594087780661175,0,1		100038
138,1.0,0.0,1,5	100012	100007,100168,100021,100027
138,1.0,0.07185106623039603,3,6	100168,100081,100002,100168,100081	100002
138,1.0,0.07620173756064538,16,21	100002,100002,100002,100038,100002,100002,100282,100038,100002,100038,100002,100017,100027,100253,100038,100002,100168,100002,100002,100010	100002
138,1.0,0.10220918424912558,7,11	100002,100146,100007,100223,100007,100223,100223,100007,100223	100002,100018
138,1.0,0.12683380345255557,5,7	100223,100223,100089,100223,100010,100007	100002
138,1.0,0.0,4,6	100223,100223,100223,100007	100223,100012
138,1.0,0.11304704953176126,8,13	100002,100168,100027,100038,100038,100253,100002,100038,100027,100002,100010,100010	100007
138,1.0,0.07513121967731017,4,5	100223,100137,100223,100007	100223
138,1.0,0.11794020083493174,8,17	100002,100168,100027,100002,100253,100002,100002,100002,100027,100002,100038,100168,100027,100038,100081,100012	100002
138,1.0,0.0998009703260747,10,14	100002,100061,100002,100002,100002,100002,100002,100027,100038,100038,100168,100027	100007,100118
138,1.0,0.0,7,8	100002,100002,100038,100027,100027,100002,100010	100007
138,1.0,0.11784091165519575,8,12	100168,100038,100038,100038,100027,100038,100061,100038,100010,100007,100002	100038
138,1.0,0.0,2,3	100081,100223	100081
138,1.0,0.07135371770280943,12,18	100002,100038,100002,100038,100168,100027,100038,100002,100002,100038,100017,100038,100038,100002,100038,100168,100002	100002
138,1.0,0.0,2,4	100223,100012	100223,100002
138,1.0,0.06896626424461243,9,13	100081,100007,100002,100017,100038,100168,100027,100038,100002,100002,100168,100002	100038
138,1.0,0.0,6,8	100018,100007,100010,100223,100223,100007	100223,100146
138,1.0,0.0,1,5	100073,100017,100027	100018,100017
138,1.0,0.0,3,5	100223,100223,100223	100223,100007
138,1.0,0.10944014442062507,5,8	100038,100168,100038,100038,100168,100012	100002,100038
138,1.0,0.0,2,3	100012,100012	100168
138,1.0,0.1282915491368611,11,16	100002,100002,100038,100168,100027,100017,100038,100027,100253,100002,100027,100002,100010,100002,100081	100010
138,1.0,0.0,5,7	100290,100223,100223,100010,100223,100223	100223
138,1.0,0.0,1,2	100223	100223
138,1.0,0.08768588514047163,6,14	100038,100002,100253,100168,100027,100168,100002,100027,100017,100168,100027,100038	100061,100038
138,1.0,0.0,2,3	100223,100223	100081
138,1.0,0.08079431343788784,6,10	100002,100002,100002,100002,100010,100107,100007	100021,100168,100027
138,1.0,0.0,4,5	100002,100223,100223,100223	100223
138,1.0,0.09133160329459551,15,20	100061,100038,100002,100002,100002,100002,100002,100002,100038,100038,100027,100253,100002,100038,100027,100118,100038,100002,100007	100012
138,1.0,0.0,1,3	100223	100223,100007
138,1.0,0.10490353153559742,6,7	100290,100223,100223,100223,100223,100002	100223
138,1.0,0.08553672571364097,6,15	100168,100168,100038,100002,100061,100027,100002,100038,100038,100285,100010,100038,100002	100002,100038
138,1.0,0.1016224754597766,3,4	100007,100002,100223	100223
138,1.0,0.0,1,3	100223,100081	100007
138,1.0,0.10089856707661063,5,9	100007,100038,100223,100223,100081,100223,100002	100007,100010
138,1.0,0.09516055511677761,6,9	100002,100038,100002,100027,100168,100027,100010,100002	100012
138,1.0,0.1275116777614803,10,14	100002,100002,100038,100002,100038,100038,100002,100168,100002,100038,100017,100002,100002	100012
138,1.0,0.0,4,7	100007,100223,100223,100007,100081,100138	100002
138,1.0,0.08233058783707549,4,6	100038,100002,100223,100007,100223	100223
138,1.0,0.0,2,3	100002,100223	100223
138,1.0,0.0,5,6	100137,100007,100223,100223,100223	100223
138,1.0,0.0,2,3	100223,100002	100223
138,1.0,0.09405934785061491,2,8	100002,100027,100002,100012	100168,100027,100002,100038
138,1.0,0.10246282297190568,7,11	100010,100168,100027,100038,100038,100002,100002,100168,100027,100038	100168
138,1.0,0.04409161683402911,2,3	100038,100223	100223
138,1.0,0.06991582985445109,5,8	100007,100038,100002,100223,100007,100223,100223	100223
138,1.0,0.0,1,4	100038,100027	100038,100081
138,1.0,0.0,2,3	100221,100253	100002
138,1.0,0.09292564594381135,4,8	100168,100038,100027,100007,100027,100002,100168	100002
138,1.0,0.08642310730001128,4,7	100168,100168,100027,100002,100081,100038	100007
138,1.0,0.09942818458761142,6,8	100002,100038,100038,100038,100168,100027,100038	100002
138,1.0,0.022155929143630824,5,9	100002,100002,100059,100290,100253,100168,100027,100081	100038
138,1.0,0.0,8,11	100027,100017,100038,100027,100002,100038,100007,100002,100290,100059	100168
138,1.0,0.0,9,19	100168,100038,100002,100038,100002,100038,100038,100038,100002,100168,100027,100038,100253,100027,100002,100290,100081	100002,100038
209,0.5449157829070492,0.11299018391063974,7,10	100007,100010,100021,100069,100007,100012,100004,100056,100024	100056
230,0.024641297567061758,0.0856414306668171,1,5	100031,100073	100056,100073,100013
80,0.020898315658140987,0.06711677761480311,2,4	100002,100044,100048	100056
18,0.10948222083593262,0.08645560194065215,3,5	100021,100259,100056,100031	100056
18,0.10948222083593262,0.08659099627665576,3,4	100010,100026,100185	100011
18,0.10948222083593262,0.06112964007672346,4,8	100069,100031,100056,100010,100007,100004,100021	100056
18,0.10948222083593262,0.07469524991537854,3,8	100056,100044,100007,100026,100010,100056,100021	100007
209,0.5449157829070492,0.06638384294257024,2,3	100010,100056	100056
108,0.007174048658764816,0.06910978224077625,4,6	100016,100007,100031,100044	100011,100007
108,0.007174048658764816,0.027979690849599458,1,2	100010	100007
108,0.007174048658764816,0.0418025499266614,1,2	100007	100007
108,0.007174048658764816,0.038290420850727744,1,2	100010	100007
108,0.007174048658764816,0.026850502087329347,1,2	100007	100007
108,0.007174048658764816,0.02273722215953966,1,2	100007	100007
209,0.5449157829070492,0.06987430892474332,3,4	100036,100036,100027	100012
230,0.024641297567061758,0.078275076159314,1,6	100007	100013,100044,100059,100021,100030
266,0.00031191515907673113,0.0,1,3	100010,100007	100007
209,0.5449157829070492,0.07018481326864492,6,10	100056,100007,100032,100002,100056,100007,100031,100044,100056	100056
150,0.03212726138490331,0.029154913686110798,2,9	100013,100011,100246,100024,100011,100034	100056,100013,100007
36,0.14098565190268247,0.04804693670314792,3,8	100026,100011,100007,100031,100021,100007,100056	100012
36,0.14098565190268247,0.0,1,2	100056	100012
209,0.5449157829070492,0.039479183120839444,1,2	100085	100019
209,0.5449157829070492,0.04793410808981158,2,3	100056,100012	100031
209,0.5449157829070492,0.0,2,3	100031,100036	100012
209,0.5449157829070492,0.035890330587837076,1,4	100004,100003	100056,100026
209,0.5449157829070492,0.047929594945278126,2,4	100007,100085	100021,100024
209,0.5449157829070492,0.040584000902628904,1,3	100003,100004	100056
36,0.14098565190268247,0.0,2,7	100011,100007,100056,100021,100085,100031	100012
36,0.14098565190268247,0.05435811801872955,4,6	100011,100026,100007,100012,100031	100056
74,0.03025577043044292,0.03954507503102787,1,2	100012	100013
209,0.5449157829070492,0.10725217195080672,2,6	100056,100013,100178,100007,100056	100031
209,0.5449157829070492,0.10870179397495205,3,4	100056,100019,100224	100056
209,0.5449157829070492,0.10422024145323254,3,5	100011,100007,100010,100007	100056
18,0.10948222083593262,0.07679025160780774,4,8	100021,100031,100007,100010,100038	100168,100044,100024
209,0.5449157829070492,0.1564734288615593,4,7	100021,100032,100056,100019	100007,100030,100056
209,0.5449157829070492,0.0,0,1		100056
209,0.5449157829070492,0.07450479521606679,2,3	100032,100056	100019
209,0.5449157829070492,0.09255737334988152,0,1		100125
209,0.5449157829070492,0.037932077174771525,0,1		100101
209,0.5449157829070492,0.0,0,1		100056
209,0.5449157829070492,0.08409522734965587,1,5	100010,100007,100056	100012,100056
138,1.0,0.12975110007898003,3,4	100168,100012,100012	100168
209,0.5449157829070492,0.02918289518221821,0,1		100002
138,1.0,0.10667358682161797,2,3	100168,100027	100168
138,1.0,0.04123118582872617,5,6	100002,100168,100168,100112,100012	100007
138,1.0,0.10212162924517658,2,3	100012,100168	100168
138,1.0,0.12196502312986574,2,3	100168,100049	100168
138,1.0,0.09024032494640641,1,2	100168	100290
138,1.0,0.11533250592350221,10,12	100088,100002,100164,100038,100012,100027,100168,100010,100168,100081,100112	100168
138,1.0,0.09643687239083831,1,2	100168	100168
138,1.0,0.12236127721990296,8,9	100168,100290,100059,100129,100109,100168,100146,100114	100290
209,0.5449157829070492,0.06444680130881192,3,5	100056,100056,100007,100010	100056
209,0.5449157829070492,0.11496513595847907,5,9	100011,100010,100007,100059,100030,100056,100013,100012	100056
209,0.5449157829070492,0.0947525668509534,0,3		100269,100030,100056
209,0.5449157829070492,0.04953446914137425,5,11	100024,100059,100085,100007,100032,100018,100016,100031,100017,100056	100056
150,0.03212726138490331,0.06703554101320094,1,2	100013	100007
2,0.0611353711790393,0.0,2,3	100056,100012	100058
209,0.5449157829070492,0.0267087893489789,0,1		100036
209,0.5449157829070492,0.0,1,5	100003,100007,100159,100196	100056
209,0.5449157829070492,0.03824799729211328,1,5	100012	100031,100021,100034,100073
209,0.5449157829070492,0.05326322915491369,2,4	100056,100031	100044,100032
209,0.5449157829070492,0.08667674602279138,2,4	100007,100012	100085,100005
209,0.5449157829070492,0.0793473993004626,3,8	100032,100062,100253,100007,100010	100026,100003,100031
209,0.5449157829070492,0.0,2,6	100007,100010,100031,100032,100041	100056
209,0.5449157829070492,0.0,1,5	100046,100051,100026	100007,100010
209,0.5449157829070492,0.04130249351235473,1,4	100032	100024,100026,100051
38,0.011540860885839051,0.0,0,2		100073,100031
209,0.5449157829070492,0.04563782015119034,1,3	100031,100017	100031
36,0.14098565190268247,0.0,1,2	100036	100024
75,0.06924516531503432,0.07193320546090488,3,4	100056,100007,100024	100056
13,0.00842170929507174,0.05780616044228817,2,5	100012,100031,100017,100018	100056
13,0.00842170929507174,0.03449396366918651,0,1		100053
209,0.5449157829070492,0.06319304975741848,3,7	100053,100029,100056,100007,100021,100046	100031
209,0.5449157829070492,0.0,2,5	100056,100012	100043,100044,100259
209,0.5449157829070492,0.0,4,6	100032,100010,100031,100304,100282	100056
209,0.5449157829070492,0.021111587498589643,4,5	100012,100018,100031,100012	100056
2,0.0611353711790393,0.08273045244273948,4,5	100007,100056,100007,100056	100031
2,0.0611353711790393,0.07596073564255895,3,5	100007,100031,100007,100056	100056
176,0.0037429819089207735,0.0,0,1		100024
176,0.0037429819089207735,0.0,0,2		100031,100012
176,0.0037429819089207735,0.0,0,2		100010,100027
176,0.0037429819089207735,0.03792666140133138,3,4	100180,100021,100012	100056
176,0.0037429819089207735,0.0,1,2	100056	100012
209,0.5449157829070492,0.10049148143969311,2,3	100007,100017	100012
209,0.5449157829070492,0.0,1,2	100056	100031
36,0.14098565190268247,0.048334875324382263,3,4	100010,100056,100007	100011
36,0.14098565190268247,0.047732821843619544,3,7	100011,100026,100051,100007,100007,100031	100056
36,0.14098565190268247,0.05261784948662981,3,8	100011,100085,100007,100031,100021,100073,100007	100012
36,0.14098565190268247,0.0,3,6	100071,100056,100012	100011,100073,100031
36,0.14098565190268247,0.05491233216743766,4,6	100026,100007,100056,100031	100011,100007
36,0.14098565190268247,0.05682229493399526,4,9	100007,100010,100011,100035,100007,100056,100036,100031	100007
36,0.14098565190268247,0.04116258603181767,1,2	100085	100031
209,0.5449157829070492,0.0,0,1		100007
150,0.03212726138490331,0.05962766557599007,2,4	100011,100031,100017	100013
209,0.5449157829070492,0.09662191131670991,13,33	100007,100035,100010,100059,100026,100046,100088,100044,100066,100069,100011,100096,100206,100143,100013,100021,100171,100066,100035,100012,100007,100031,100007,100047,100114,100066,100056,100002,100013,100011,100062,100056	100036
209,0.5449157829070492,0.08026898341419383,9,17	100088,100038,100058,100189,100190,100021,100059,100071,100032,100034,100013,100011,100214,100012,100031,100030	100141
209,0.5449157829070492,0.08110662303960284,6,17	100044,100034,100011,100008,100012,100002,100093,100171,100059,100007,100019,100063,100253,100021	100030,100048,100044
209,0.5449157829070492,0.07371860543833916,4,10	100012,100010,100007,100024,100085,100010,100007,100059,100030	100056
138,1.0,0.11868216179623152,4,5	100037,100112,100168,100168	100012
138,1.0,0.0,0,1		100012
138,1.0,0.1365181089924405,2,3	100168,100168	100290
138,1.0,0.1076935574861785,3,4	100038,100168,100049	100168
138,1.0,0.11046462822971906,3,4	100112,100290,100168	100168
138,1.0,0.11865869344465757,4,9	100132,100168,100285,100010,100146,100110,100079,100112	100168
138,1.0,0.07589484373237053,3,4	100027,100168,100282	100012
138,1.0,0.09312693219000338,3,4	100071,100168,100168	100012
138,1.0,0.11316348866072436,5,6	100088,100129,100112,100012,100168	100290
138,1.0,0.02970912783481891,2,4	100088,100054,100089	100168
18,0.10948222083593262,0.08359246304862913,4,7	100028,100011,100007,100007	100069,100044,100021
209,0.5449157829070492,0.0,0,1		100056
209,0.5449157829070492,0.08959945842265599,4,8	100031,100056,100007,100044,100043,100007,100259	100012
209,0.5449157829070492,0.0,2,8	100056,100007,100043,100044,100021,100030	100119,100019
209,0.5449157829070492,0.0,2,7	100056,100007,100044,100043,100021,100030	100012
209,0.5449157829070492,0.06673947873180638,1,3	100007	100012,100056
78,0.0037429819089207735,0.06916935574861785,3,4	100056,100031,100007	100056
209,0.5449157829070492,0.0,0,1		100056
13,0.00842170929507174,0.025379216969423447,1,3	100005,100053	100032
209,0.5449157829070492,0.039473767347399304,2,3	100032,100024	100007
209,0.5449157829070492,0.011170935349204558,1,2	100206	100031
209,0.5449157829070492,0.0,1,2	100056	100088
209,0.5449157829070492,0.012059122193388243,1,3	100007	100056,100012
209,0.5449157829070492,0.0,1,2	100056	100180
209,0.5449157829070492,0.03450118470044003,2,4	100053,100027,100039	100056
209,0.5449157829070492,0.0,1,2	100012	100056
209,0.5449157829070492,0.0,1,3	100056	100056,100012
209,0.5449157829070492,0.07707548234232202,6,14	100053,100032,100007,100031,100021,100030,100044,100007,100035,100012,100056,100039,100002	100002
209,0.5449157829070492,0.061524991537854,4,7	100079,100007,100010,100007,100073,100031	100012
209,0.5449157829070492,0.049059686336454925,7,9	100007,100086,100034,100007,100035,100069,100007,100007	100007
209,0.5449157829070492,0.05409725826469593,3,6	100032,100088,100034,100056,100056	100056
209,0.5449157829070492,0.07325375155139344,4,6	100007,100035,100031,100056,100056	100135
209,0.5449157829070492,0.047660611531084286,1,3	100066,100089	100007
209,0.5449157829070492,0.0,3,6	100060,100021,100044,100031,100056	100024
2,0.0611353711790393,0.08991898905562451,7,15	100010,100035,100017,100007,100010,100007,100007,100010,100004,100021,100030,100044,100031,100056	100056
209,0.5449157829070492,0.07816946857723119,1,2	100007	100056
209,0.5449157829070492,0.016732032043326187,1,2	100017	100031
209,0.5449157829070492,0.07097912670653278,3,5	100056,100031,100011,100007	100056
209,0.5449157829070492,0.058134717364323595,3,11	100032,100003,100004,100057,100031,100044,100048,100034	100056,100007,100013
275,0.00031191515907673113,0.0,0,1		100007
209,0.5449157829070492,0.044085298431682275,3,6	100036,100034,100073,100012	100056,100094
46,0.11603243917654397,0.08404016698634774,11,20	100043,100044,100106,100048,100007,100044,100056,100155,100013,100007,100010,100031,100011,100030,100026,100285,100036,100056	100012,100031
209,0.5449157829070492,0.08300394900146678,4,7	100056,100056,100056,100056	100030,100044,100031
209,0.5449157829070492,0.07234841475798262,1,3	100056	100031,100030
209,0.5449157829070492,0.03543269773214487,1,2	100056	100056
